datetime,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2025-05-16 01:15:00+00:00,0.8666666666666667,8.133333333333333,25.02333333333333,,13.153333333333334,104.19666666666667,56.13666666666666,47.60333333333333,17.259999999999998,32.169999999999995,,
2025-05-16 01:30:00+00:00,0.86,8.643333333333333,25.71666666666667,,14.479999999999999,117.89666666666666,60.093333333333334,46.126666666666665,23.32,33.32333333333333,,
2025-05-16 01:45:00+00:00,0.8666666666666667,8.86,25.98,,15.413333333333334,119.09333333333332,61.17666666666667,43.85666666666666,24.259999999999998,34.410000000000004,,
2025-05-16 02:00:00+00:00,0.8633333333333333,9.26,26.626666666666665,,15.64,119.09333333333332,61.17666666666667,41.53,18.035,35.32333333333333,,
2025-05-16 02:15:00+00:00,0.8566666666666668,9.536666666666667,26.893333333333334,,15.996666666666668,108.09333333333332,53.51,40.38666666666666,17.305,36.11,,
2025-05-16 02:30:00+00:00,0.86,9.813333333333333,27.189999999999998,,17.93,112.14,53.84,38.67333333333334,33.82,36.99333333333333,,
2025-05-16 02:45:00+00:00,0.8566666666666668,10.12,27.706666666666667,,19.736666666666668,112.43,53.94,38.04333333333333,20.27,37.49333333333333,,
2025-05-16 03:00:00+00:00,0.85,10.416666666666666,28.066666666666666,,20.976666666666667,112.43,53.94,37.163333333333334,14.583333333333334,38.24666666666667,,
2025-05-16 03:15:00+00:00,0.8566666666666666,10.466666666666667,28.263333333333332,,21.493333333333336,120.43,59.27333333333333,36.46333333333333,16.88,38.906666666666666,,
2025-05-16 03:30:00+00:00,0.8666666666666667,10.85,28.486666666666665,,22.816666666666666,126.87333333333333,59.693333333333335,35.64333333333334,22.86,39.913333333333334,,
2025-05-16 03:45:00+00:00,0.8666666666666667,11.049999999999999,29.046666666666667,,38.74333333333333,126.69666666666667,59.586666666666666,34.71,17.076666666666668,40.32,,
2025-05-16 04:00:00+00:00,0.8566666666666666,11.28,29.24,,46.28666666666667,126.69666666666667,59.586666666666666,33.556666666666665,12.996666666666668,40.89666666666667,,
2025-05-16 04:15:00+00:00,0.8433333333333333,11.853333333333333,29.91,,47.526666666666664,119.69666666666667,55.25333333333333,32.163333333333334,17.88,42.04333333333333,,
2025-05-16 04:30:00+00:00,0.775,2.465,13.375,,30.195,146.82,55.239999999999995,31.925,29.455,43.635,,
2025-05-16 04:45:00+00:00,0.77,12.526666666666666,30.883333333333336,,46.973333333333336,130.98,59.21666666666667,28.483333333333334,14.823333333333332,43.06666666666666,,
2025-05-16 05:00:00+00:00,0.7333333333333334,12.979999999999999,31.429999999999996,,49.20666666666667,130.98,59.21666666666667,26.939999999999998,16.986666666666668,43.63333333333333,,
2025-05-16 05:15:00+00:00,0.64,13.21,31.679999999999996,,50.10666666666666,131.64666666666668,59.21666666666667,24.003333333333334,15.493333333333334,43.93333333333334,,
2025-05-16 05:30:00+00:00,0.6033333333333334,13.516666666666667,32.35,,49.89666666666667,112.31,50.56,22.346666666666664,12.959999999999999,44.173333333333325,,
2025-05-16 05:45:00+00:00,0.5866666666666667,13.74,32.57333333333333,,52.97,111.25999999999999,49.10666666666666,21.36,16.02,44.60666666666666,,
2025-05-16 06:00:00+00:00,0.5933333333333334,13.69,32.516666666666666,,54.79,111.25999999999999,49.10666666666666,21.546666666666667,19.256666666666664,44.88666666666666,,
2025-05-16 06:15:00+00:00,0.58,13.829999999999998,32.46,,57.71333333333334,103.92666666666666,44.44,20.883333333333333,25.333333333333332,44.98,,
2025-05-16 06:30:00+00:00,0.5666666666666667,13.803333333333333,32.8,,51.53333333333333,94.01333333333332,41.68,20.996666666666666,23.23,45.14666666666667,,
2025-05-16 06:45:00+00:00,0.58,13.786666666666667,32.73,,47.07333333333333,93.61,41.02,20.733333333333334,22.84,45.32333333333333,,
2025-05-16 07:00:00+00:00,0.5566666666666666,13.593333333333332,32.42666666666667,,47.13,93.61,41.02,21.209999999999997,23.503333333333334,45.03,,
2025-05-16 07:15:00+00:00,0.6066666666666667,13.376666666666665,32.22,,48.68666666666667,89.61,38.35333333333333,24.473333333333333,25.596666666666668,44.26666666666667,,
2025-05-16 07:30:00+00:00,0.6833333333333332,13.106666666666667,31.94,,48.53666666666666,94.89,36.63333333333333,26.98333333333333,28.793333333333333,43.97333333333333,,
2025-05-16 07:45:00+00:00,0.6933333333333334,12.906666666666666,31.47333333333333,,49.366666666666674,94.93666666666667,36.266666666666666,28.786666666666665,22.019999999999996,44.14000000000001,,
2025-05-16 08:00:00+00:00,0.7066666666666667,12.87,31.453333333333333,,48.04666666666666,94.93666666666667,36.266666666666666,29.51,23.536666666666665,43.99,,
2025-05-16 08:15:00+00:00,0.7066666666666667,12.783333333333333,31.433333333333337,,49.27666666666667,101.27,40.6,28.69666666666667,25.330000000000002,43.93,,
2025-05-16 08:30:00+00:00,0.7066666666666667,12.799999999999999,31.3,,48.69666666666666,114.54666666666667,49.586666666666666,28.786666666666665,25.826666666666668,43.56999999999999,,
2025-05-16 08:45:00+00:00,0.7033333333333333,12.793333333333331,31.48333333333333,,46.24333333333333,115.3,51.72333333333333,28.483333333333334,21.793333333333333,43.473333333333336,,
2025-05-16 09:00:00+00:00,0.6833333333333332,12.67,31.22,,49.74666666666667,115.3,51.72333333333333,27.67,23.310000000000002,43.90333333333333,,
2025-05-16 09:15:00+00:00,0.6966666666666667,12.833333333333334,31.106666666666666,,42.836666666666666,114.96666666666665,51.38999999999999,27.463333333333335,25.436666666666667,44.09,,
2025-05-16 09:30:00+00:00,0.68,13.069999999999999,31.45,,45.61666666666667,114.00999999999999,53.076666666666675,27.456666666666667,26.593333333333334,44.45333333333334,,
2025-05-16 09:45:00+00:00,0.6833333333333332,13.043333333333335,31.73,,42.830000000000005,114.15333333333335,53.923333333333325,27.71666666666667,22.820000000000004,44.68666666666667,,
2025-05-16 10:00:00+00:00,0.7000000000000001,12.813333333333334,31.27,,39.33,114.15333333333335,53.923333333333325,28.38,23.246666666666666,44.20333333333334,,
2025-05-16 10:15:00+00:00,0.7033333333333333,12.613333333333332,31.233333333333334,,32.45666666666667,108.15333333333335,49.923333333333325,28.673333333333332,35.68,43.86333333333334,,
2025-05-16 10:30:00+00:00,0.7133333333333334,12.49,30.89,,28.256666666666664,114.02,47.6,30.166666666666668,27.27,43.39333333333334,,
2025-05-16 10:45:00+00:00,0.73,12.253333333333336,30.58,,29.870000000000005,114.23666666666668,46.50333333333333,32.38666666666666,23.953333333333333,42.89666666666667,,
2025-05-16 11:00:00+00:00,0.7399999999999999,12.126666666666665,30.473333333333333,,33.516666666666666,114.23666666666668,46.50333333333333,32.86000000000001,24.92,42.88333333333333,,
